conv_id,context,prompt,empathy,speaker_utterance,listener_utterance,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,mimicry
hit:1023_conv:2046,disgust,The first time I went on a date made me feel very awkward,5.0,WEll_comma_ I did not want to let my family know as my brother would annoy me about it. So the only clean clothes I had were like a tracksuit,Oh_comma_ well I am sure the date was just happy you were there!,0.55130774,0.41752085,0.031171398,0.004653369,0.08041436,0.9149323,0,0,0,0.324,-0.182,-0.0258,0.552,-0.176,0.31,29,13,0.0001206123342853,4.865827577305026e-05,1.627597157494165e-05,4.222330608172342e-05,0.000110379049147,0.0005909238243475,0.0002776760957203,2.160732401534915e-05,0.998771607875824,1
hit:28_conv:56,disgust,Had to wait in line forever to check out at walmart _comma_ horrible,5.0,I hate to be tired and see a store crowded with customers and only one or two checkouts open.,Yeah it is really frustrating when they will not have more eople on.,0.9010285,0.08783649,0.011134942,0.9423072,0.054114897,0.0035778943,1,2,0,0.0258181818181818,-0.2065454545454545,-0.0609090909090909,-0.916,0.392,-0.472,19,13,0.0016226097941398,0.0003165313100907,9.007679909700528e-05,0.000306031492073,1.202720250148559e-05,0.0001007881364785,0.0006775435176678,2.230365134892054e-05,0.9968520998954772,0
hit:28_conv:56,disgust,Had to wait in line forever to check out at walmart _comma_ horrible,5.0,Especially when it is a time of day that they know will be crowded and busy.,Exactly. Hopefully more places will get self-checkout so we can get through the line faster. ,0.43395945,0.5295128,0.036527716,0.031271774,0.42122874,0.5474995,0,0,0,0.2846666666666667,-0.352,0.105,0.2983333333333333,-0.1636666666666666,0.085,16,15,0.002085092710331,0.0010129859438166,0.004232854116708,0.991932451725006,0.0003330735780764,0.0001241519930772,0.0001123480396927,5.249371315585449e-05,0.0001144735942943,1
hit:10915_conv:21831,disgust,My mother-in-law offered to babysit our kids about a month ago.  When the day finally came_comma_ she acted like we had never asked her.,4.0,Recently_comma_ my wife and I needed a babysitter for the evening_comma_ and my mother-in-law offered to watch our kids.,That was nice of her. Did everything work out?,0.034780905,0.8277419,0.13747719,0.0036047504,0.063514866,0.9328804,1,0,2,0.3824444444444444,-0.1424444444444444,0.0651111111111111,0.649,0.038,0.4,19,9,5.760070052929223e-05,0.0012256157351657,1.9256427549407817e-05,9.938006405718625e-05,0.0003292216570116,6.0100839618826285e-05,0.9978950023651124,7.47596932342276e-05,0.0002390410227235,1
hit:10915_conv:21831,disgust,My mother-in-law offered to babysit our kids about a month ago.  When the day finally came_comma_ she acted like we had never asked her.,4.0,No_comma_ she forgot.  Which_comma_ unfortunately_comma_ is typical!,Oh no! Did you guys stillhave a nice evening?,0.6143033,0.32530293,0.06039386,0.35485238,0.44256088,0.20258673,1,0,2,-0.261,-0.3,-0.293,0.314,-0.3373333333333333,0.0093333333333333,7,9,5.405476986197755e-05,0.000321365223499,1.5955278286128305e-05,1.902636358863674e-05,0.0003592845750972,0.000438602612121,0.998357355594635,8.603176684118807e-05,0.0003483642358332,0
hit:10915_conv:21831,disgust,My mother-in-law offered to babysit our kids about a month ago.  When the day finally came_comma_ she acted like we had never asked her.,4.0,Yeah_comma_ it worked out okay to take the kids with. It just was not quite as relaxing.,Yeah I thought of that. well_comma_ the kids probably loved it!,0.3417933,0.45516434,0.20304236,0.00306135,0.040012512,0.95692617,0,0,0,0.628,-0.2353333333333333,-0.2526666666666666,0.6446666666666667,-0.1866666666666666,-0.0326666666666666,17,11,0.0003116593579761,5.183851317269728e-05,1.473346674174536e-05,7.37658265279606e-05,0.0001367249788017,0.0004512652230914,0.0006236695917323,1.6193311239476316e-05,0.9983201622962952,1
hit:11022_conv:22045,disgust,I tell my mother all of my secrets and I know she wouldn't tell anyone.,5.0,I tell my mother all of my secrets and I know she would not tell anyone.,You are lucky to have her! It is hard to find someone to trust.,0.32753968,0.6350662,0.03739414,0.015071069,0.09640291,0.888526,1,0,0,0.2566666666666666,-0.1796666666666666,0.093,0.4724,0.1236,0.3292,16,14,0.0072578573599457,0.0442340411245822,0.0002400275552645,0.0037774315569549,0.0001088536300812,6.936077261343598e-05,0.0004588817537296,0.0006251248414628,0.9432283639907836,0
hit:11022_conv:22045,disgust,I tell my mother all of my secrets and I know she wouldn't tell anyone.,5.0,Yeah_comma_ I know! I have friends that are great but my mom seems to be the one person I can count on.,Aw_comma_ I am sure you tell her. I hope to be that kind of mom when my kids are adults.,0.0041283616,0.051789913,0.9440817,0.022158882,0.27456427,0.7032768,0,0,0,0.4853999999999999,-0.2384,0.1569999999999999,0.5730000000000001,-0.3257499999999999,0.22125,22,20,0.0001359256420983,0.0006420247373171,0.0021876867394894,0.9897604584693908,0.0004560269881039,0.0009731053141877,0.0004494793829508,3.7956066080369055e-05,0.0053572701290249,1
hit:11022_conv:22045,disgust,I tell my mother all of my secrets and I know she wouldn't tell anyone.,5.0,Me too. She is a great example.,Aww_comma_ I am sure that is been nothing but positive for you.,0.0031992465,0.04541216,0.95138854,0.016531086,0.18081702,0.8026519,2,0,0,0.5,0.002,0.32,0.683,-0.22,0.6479999999999999,7,12,0.0001112307727453,0.0003445026231929,3.4770986530929804e-05,0.0024461415596306,0.0005656853318214,0.0021519362926483,0.0013051612768322,3.285893762949854e-05,0.9930076599121094,1
hit:11022_conv:22045,disgust,I tell my mother all of my secrets and I know she wouldn't tell anyone.,5.0,Totally. I am so grateful to have her.,Moms. They are the best. ,0.0021216106,0.0136976885,0.9841807,0.0024380765,0.015763497,0.98179835,1,0,0,0.6900000000000001,-0.2239999999999999,0.2366666666666666,0.854,-0.328,0.278,8,5,0.0002342377847526,0.0250573717057704,0.0012581390328705,0.0001795393036445,0.000248311611358,5.224000051384792e-05,0.0001791905378922,0.9726620316505432,0.0001290033396799,1
hit:5663_conv:11327,disgust,I know I should go to bed. I am too excited for tomorrow. I feel bad,2.0,I should be asleep,me too _comma_ but i had a long day at work and right now im just relaxing in the cold air for a little bit longer ,0.42166668,0.5193684,0.058964927,0.024940297,0.33726388,0.6377958,0,2,0,0.208,-0.8,-0.46,0.2202222222222222,-0.356,-0.0933333333333333,4,26,0.0003219457867089,1.7378897609887645e-05,2.7661861167871397e-05,0.0006212527514435,0.0001069204809027,0.0003290007880423,0.000193468076759,2.4449880584143106e-05,0.9983579516410828,1
hit:5663_conv:11327,disgust,I know I should go to bed. I am too excited for tomorrow. I feel bad,2.0,MY daughter is going back to school. I am probably going to stay up all night just so I can get some good quiet sleep while she is gone lol,that sounds like a great plan honestly ,0.03943908,0.38091287,0.5796481,0.005356478,0.050164226,0.9444793,0,0,0,0.3556363636363636,-0.3438181818181818,-0.0983636363636363,0.5439999999999999,0.0905,0.1935,30,7,0.0003174142038915,0.9982682466506958,0.0002095176459988,0.0005935076624155,8.105149754555896e-05,5.490278635988943e-05,5.609093204839155e-05,0.000351930852048,6.729293818352744e-05,0
hit:11228_conv:22456,disgust,Oh my gosh_comma_ I got home from the store and realized I forgot to pay for my dog food!!,1.0,I just do not know what to do. I was in such a rush. Should I go back?,No just go ahead and keep going.  It will be fine.,0.660589,0.30705425,0.032356765,0.018227464,0.23356974,0.7482028,1,0,0,0.0595,-0.018,0.015,0.3812,-0.238,0.2183999999999999,18,11,0.0076925177127122,0.6100055575370789,0.0141272936016321,0.0094911362975835,3.082531475229189e-05,0.0003400574205443,0.0145194577053189,0.0070418547838926,0.3367513120174408,1
hit:11228_conv:22456,disgust,Oh my gosh_comma_ I got home from the store and realized I forgot to pay for my dog food!!,1.0,Are you sure? What if they got me on camera and accuse me of stealing next time I go in? It is my regular store.,If they would have had you on camera_comma_ they would have already come after you for it. I would not worry about it.,0.49585518,0.48798597,0.01615887,0.33333635,0.5944165,0.07224712,1,0,0,-0.0555,-0.0805,0.03625,-0.0356666666666666,-0.1436666666666666,-0.1716666666666666,25,23,0.0003409819910302,0.0015820557018741,4.174723653704859e-05,6.837655382696539e-05,9.319355740444736e-05,0.0021791618783026,0.0020017807837575,2.1679177734768015e-05,0.9936708211898804,1
hit:11228_conv:22456,disgust,Oh my gosh_comma_ I got home from the store and realized I forgot to pay for my dog food!!,1.0,Ahhh good point,Yeah. You are smooth. You can do it no problem.,0.005079764,0.08949807,0.9054222,0.005979776,0.09732657,0.8966937,1,0,0,0.3266666666666666,-0.2813333333333333,-0.196,0.0313333333333333,-0.246,-0.2333333333333333,3,10,0.0017570430645719,0.3293089270591736,0.0002259661123389,0.0142774200066924,0.000705417827703,0.0005320243653841,0.0015645590610802,0.0007322559831663,0.6508963704109192,1
hit:10551_conv:21102,disgust,My son decided to drop his pants and pee in our front yard when the neighbors were out the other day.  That was a bit surprising.,5.0,The other day we were in the front yard_comma_ and you will not believe what happened!,What happened? The yard always has mysteries!,0.13322343,0.46082184,0.4059547,0.20703787,0.7059218,0.08704032,0,0,1,0.2468,-0.442,-0.0792,-0.115,-0.157,-0.132,16,7,0.000106991501525,0.0001305137993767,2.6378482289146632e-05,2.4501941879861988e-05,0.0006979941390454,0.0052409451454877,0.9931079149246216,0.0004295707622077,0.0002351963194087,0
hit:10551_conv:21102,disgust,My son decided to drop his pants and pee in our front yard when the neighbors were out the other day.  That was a bit surprising.,5.0,My 4 year-old just dropped his pants and started peeing in the grass!,Shocking! Has your kid done that before?,0.94216496,0.05127875,0.0065563163,0.863978,0.12684788,0.009174099,0,0,2,0.0626666666666666,-0.3926666666666666,-0.2286666666666666,0.138,0.306,0.131,13,7,0.0001007317259791,4.152264955337159e-05,3.0576640710933134e-05,3.667681812657975e-05,0.0006829074118286,0.0018265167018398,0.9964699745178224,0.0006305251154117,0.0001807055086828,0
hit:5310_conv:10621,disgust,My avocado went bad this morning!,5.0,I am so sad_comma_ my avocado was moldy this morning!,hahah it whas happened to me it the worst thing,0.9676019,0.028786147,0.0036119865,0.8913967,0.095235616,0.013367634,0,0,0,-0.0875,-0.395,-0.435,-0.102,-0.556,-0.48,10,10,0.0033706298563629,0.96953547000885,0.0003280358796473,0.0007128525758162,0.00041836919263,8.559383422834799e-05,0.0001214861913467,9.795858932193369e-05,0.0253295358270406,1
hit:5310_conv:10621,disgust,My avocado went bad this morning!,5.0,It really is! :(,did you still eat it? or did you throw it away,0.75803167,0.19235273,0.04961561,0.3454183,0.63704616,0.01753551,0,0,2,0.0,0.0,0.0,0.075,0.27,0.087,4,11,7.865309453336522e-05,9.79316610028036e-05,3.1589057471137494e-05,1.6733836673665792e-05,0.0002031613403232,0.0005109151243232,0.996807098388672,0.0001707427582005,0.0020831774454563,0
hit:2849_conv:5698,disgust,I feel kinda bad. I took something that wasn't mine.,4.0,I feel kind of bad. I took something that did not belong to me,Oh no what did you take?,0.9469678,0.049618408,0.0034138535,0.544068,0.43531615,0.0206159,0,0,1,0.244,-0.064,0.078,0.656,0.074,-0.304,14,6,5.596820847131312e-05,5.386517659644596e-05,3.179103441652842e-05,1.6879968825378455e-05,0.0001404785434715,0.0005292294663377,0.998382806777954,0.0002092044305754,0.0005797429475933,1
hit:2849_conv:5698,disgust,I feel kinda bad. I took something that wasn't mine.,4.0,I took 20 bucks out of my boyfriends wallet. LOL.,Did you tell him about it at least?,0.22131674,0.5724868,0.2061965,0.121198624,0.84743744,0.031363912,0,0,2,0.4253333333333333,0.0753333333333333,0.178,0.102,-0.3,-0.086,10,8,0.0001098412030842,4.1435472667217255e-05,4.691682988777757e-05,1.89453403436346e-05,0.0004100420919712,0.0012801748234778,0.9966737031936646,0.0003856478724628,0.0010332511737942,0
hit:526_conv:1053,disgust,Donald Trump was elected to the presidency. This makes me lose faith in humanity_comma_ to be quite honest.,4.0,Donald Trump is now the president. It makes me feel bad about life.,"Oh yeah_comma_ Donald Trump is such a charlatan. He has some really shady history too. I am actually a Christian and a conservative but I am appalled that everyone on the ""right"" have fallen for this guy. He is so against what the real conservative values are supposed to be.",0.9627057,0.03324596,0.004048402,0.9530092,0.04368799,0.0033028466,0,2,0,0.282,0.1999999999999999,0.3813333333333333,0.1075384615384615,-0.0615384615384615,0.2653846153846154,13,50,0.0034137866459786,0.0004163353296462,3.39782091032248e-05,0.0020056245848536,0.0001133530822698,0.0001228619657922,0.0001699270214885,7.266742613865063e-05,0.9936515092849731,0
hit:526_conv:1053,disgust,Donald Trump was elected to the presidency. This makes me lose faith in humanity_comma_ to be quite honest.,4.0,I agree. I am glad real conservatives are in opposition to him_comma_ too.,Yeah_comma_ I am sad about the whole left vs. right thing in general. Ultimately we should all be uniting against the corrupt people that are running amok in the government. ,0.055837404,0.38758218,0.5565804,0.8520211,0.13678354,0.011195313,0,0,0,0.3252,0.03,0.3528,0.0151666666666666,-0.0946666666666666,0.0515,13,30,0.0634121820330619,0.0012379987165331,0.0002111068606609,0.0003104554198216,0.0002030264440691,0.5158950686454773,0.0032811274286359,0.0017001432133838,0.4137488007545471,0
hit:1629_conv:3258,disgust,I ate way too much today. I feel like I let myself down.,4.0,I ate way too much today. I feel like I let myself down.,I hate that feeling. Hopefully you will feel better about it tomorrow.,0.96428573,0.030923482,0.0047907406,0.5626807,0.3118857,0.12543355,1,0,0,0.1473333333333333,-0.2536666666666667,-0.2016666666666666,0.2516,0.0071999999999999,0.0795999999999999,13,12,0.0002582576998975,0.0006100665777921,0.0018921947339549,0.9961214661598206,0.0006282380782067,0.0001847369712777,0.0001951749291038,3.808200563071296e-05,7.181433466030285e-05,0
hit:1629_conv:3258,disgust,I ate way too much today. I feel like I let myself down.,4.0,It really sucks because I promised myself on Sunday that I would eat more healthy and less. But I already broke that promise_comma_ I am ashamed.,You can always start again tomorrow.,0.93321866,0.05725631,0.00952509,0.02042174,0.43675363,0.5428246,0,0,0,0.1265,-0.04725,-0.0545,0.4253333333333333,-0.222,-0.0333333333333333,26,6,0.0003928051446564,0.7662124633789062,0.00268873013556,0.2241893112659454,0.000554384314455,0.0036250620614737,0.0005396772176027,0.00155147514306,0.0002460638061165,1
