conv_id,context,prompt,empathy,speaker_utterance,listener_utterance,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,mimicry
hit:6781_conv:13562,sadness,When my boyfriend left me for another woman on Valentine's Day_comma_ that really sucked being left all alone.,5.0,It was Valentine's Day_comma_ and the jerk I was dating at the time turns around and tells me he is leaving me for his ex.,Well_comma_ that was absolutely terrible! He certainly picked the worse time to do it. You are right_comma_ he was a jerk!,0.58462024,0.37765175,0.037727997,0.9686792,0.02709595,0.004224805,1,0,0,-0.1394285714285714,-0.1437142857142856,-0.1851428571428571,-0.1225714285714285,0.1111428571428571,0.0262857142857142,25,21,0.0382247306406497,0.0002665863139554,4.9133628635900095e-05,0.0004257212858647,0.0001698633859632,0.0002714207221288,0.0002034990611718,0.0001096219566534,0.9602794051170348,0
hit:6781_conv:13562,sadness,When my boyfriend left me for another woman on Valentine's Day_comma_ that really sucked being left all alone.,5.0,I know_comma_ right! So instead of going out to the fancy restaurant I would booked for us_comma_ I spent the night on the couch watching Friends reruns. Alone.,Oh_comma_ well I am sorry_comma_ that is definitely an unpleasant Valentine's day. But_comma_ on the positive side_comma_ at least you found out what a jerk he was before you became more committed.,0.3778336,0.4719661,0.15020037,0.67090917,0.26287973,0.066211045,2,0,0,0.2289090909090909,-0.2403636363636363,-0.0803636363636363,0.0955,-0.08525,-0.131,28,32,0.7982259392738342,0.0006450623041018,0.0002635591372381,0.014702858403325,0.1603738665580749,0.000652709044516,0.0081494767218828,0.0007482590153813,0.0162383485585451,1
hit:4561_conv:9123,sadness,I really wanted my last relationship to work out. But instead she basically just ghosted me and moved on.,3.0,My last relationship seemed to going so well until she basically flat out ghosted me.,Sorry dude_comma_ thats rough. Do you know why she did that?,0.595638,0.34482777,0.05953424,0.73561853,0.25071302,0.013668501,2,0,2,0.275,-0.198,-0.108,0.193,-0.0635,0.0815,15,11,0.001848095562309,0.0004384451312944,9.813023643800987e-05,0.0006149594555608,0.695588231086731,0.0006225173710845,0.2992736101150512,0.0008711260743439,0.0006449233042076,1
hit:4561_conv:9123,sadness,I really wanted my last relationship to work out. But instead she basically just ghosted me and moved on.,3.0,Not at all_comma_ I guess she just found another dude on Tinder or something.,Women. Keep strong dude_comma_ theres someone out there for you.,0.52273613,0.43741333,0.039850537,0.008462392,0.2677277,0.7238099,1,0,0,0.5213333333333333,-0.1566666666666666,0.0313333333333333,0.6233333333333334,-0.0686666666666666,0.3713333333333333,14,10,0.0014936875086277,0.0018226422835141,2.731901804509107e-05,0.0005042928969487,0.0017669084481894,0.118463709950447,0.8731155395507812,0.0001696997351245,0.0026362724602222,1
hit:2815_conv:5631,sadness,I recently returned to my childhood home_comma_ and it brought back a flood of wonderful memories. I am feeling quite sentimental.,4.0,I recently returned to my childhood home_comma_ and it brought back a flood of wonderful memories. I am feeling quite sentimental.,that is awesome_comma_ i feel the same when i drive by my grandparents old home,0.0016906719,0.022994243,0.9753151,0.0024992537,0.025437277,0.9720634,0,2,0,0.37925,-0.0812499999999999,0.0104999999999999,0.6305000000000001,0.2289999999999999,0.3725,21,15,0.0041452292352914,0.9873239994049072,0.0001096241685445,0.0062348120845854,0.000220560003072,0.0002597952261567,0.0003444516914896,0.0001959747169166,0.0011655145790427,1
hit:2815_conv:5631,sadness,I recently returned to my childhood home_comma_ and it brought back a flood of wonderful memories. I am feeling quite sentimental.,4.0,Yes_comma_ it definitely can be an emotional experience. Were/are you close with your grandparents?,yes i was,0.08685394,0.78113717,0.13200885,0.08467588,0.509288,0.40603614,0,2,0,0.284,-0.084,0.124,0.0,0.0,0.0,14,3,0.0001337736903224,5.537898323382251e-05,1.7029602531692944e-05,2.8177715648780577e-05,0.000137068083859,0.0003735038335435,0.0001449144765501,1.8513597751734775e-05,0.999091625213623,0
hit:8522_conv:17044,sadness,Sat at home all weekend long with nothing to do,5.0,I did not do anything all weekend,Why not?,0.6019662,0.35963386,0.038399946,0.2524422,0.68669254,0.060865182,0,0,1,0.514,0.173,0.0549999999999999,0.0,0.0,0.0,7,2,5.625566700473428e-05,3.5414424928603694e-05,2.3145346858655103e-05,4.652381903724745e-05,0.0003086729266215,0.0006827219622209,0.9986112117767334,0.000145022131619,9.101064642891288e-05,0
hit:8522_conv:17044,sadness,Sat at home all weekend long with nothing to do,5.0,Nothing to do.  Just sat around at home playing video games.  ,I love video games. Thats not a bad weekend,0.56916296,0.35827655,0.07256054,0.0028839917,0.011315122,0.9858009,0,0,0,0.4525,0.0915,0.0004999999999999,0.3399999999999999,0.2536,-0.006,11,9,0.0001626354205654,0.0008286401862278,1.1934635949728545e-05,0.0001265586906811,0.0001227749162353,0.0001776358112692,0.000777885550633,2.7385118301026523e-05,0.9977647066116332,1
hit:8522_conv:17044,sadness,Sat at home all weekend long with nothing to do,5.0,Yeah.  Should have gotten out to do something though.  Felt like I wasted it.,Theres always next weekend,0.76156706,0.21271427,0.025718613,0.01652282,0.5920902,0.39138696,0,0,0,0.1535,-0.1415,-0.0679999999999999,0.688,0.25,0.038,14,4,0.0016356904525309,0.1208747401833534,0.0002450055326335,0.0017224824987351,0.0030868335161358,0.7276092767715454,0.0017425639089196,0.1425846219062805,0.0004987472784705,0
hit:1542_conv:3084,sadness,I was searching in my parents basement for some old stuff. I ended up finding my old baby box and looking through it.,1.0,So dude i was at my parents the other day and found something really old of mine.,What was that?,0.10935375,0.770783,0.11986326,0.1433112,0.78569657,0.070992224,0,0,1,0.4443333333333333,-0.308,0.0636666666666666,0.0,0.0,0.0,17,3,8.972111390903592e-05,6.722973921569064e-05,4.175894719082862e-05,2.482821946614422e-05,0.0003902661264874,0.0060442606918513,0.9924046397209167,0.0003540518810041,0.0005831843009218,0
hit:1542_conv:3084,sadness,I was searching in my parents basement for some old stuff. I ended up finding my old baby box and looking through it.,1.0,My old baby box with all the old childish stuff i owned.,A bunch of toys and stuff?,0.4232038,0.52423877,0.05255742,0.11058489,0.7951005,0.09431457,0,0,2,0.266,-0.3235,-0.37,0.368,-0.2366666666666666,-0.326,12,6,5.522483479580842e-05,5.825011248816736e-05,3.54601361323148e-05,1.667948527028784e-05,0.0001563721452839,0.0001966912968782,0.9991471767425536,0.0001516414631623,0.0001823569764383,1
hit:2353_conv:4707,sadness,I'm an over the road trucker. It's a lonely life. ,5.0,I am over the road trucker. Man it gets boring in the evenings.,I bet it does_comma_ you should find a podcast you like,0.94227195,0.050129496,0.0075984863,0.023873406,0.38013977,0.59598684,0,0,0,0.0168,-0.1964,-0.1944,0.214,-0.0289999999999999,-0.103,13,11,0.0001753784599713,0.0005013924092054,0.0003643222444225,0.0027162488549947,0.0002809816505759,0.9924593567848206,0.0033628428354859,4.017936225864105e-05,9.92831337498501e-05,0
hit:2353_conv:4707,sadness,I'm an over the road trucker. It's a lonely life. ,5.0,I listen to most of those as I drive. I was thinking of getting into gaming. I have a Tv in the truck and can buy a game system. ,That is smart_comma_ I would recommend a nintendo switch!,0.006574494,0.3893658,0.6040597,0.0018703649,0.044505887,0.9536237,0,0,0,0.4009090909090909,-0.02,0.1089090909090909,0.4052,0.0268,0.198,29,9,0.0018680052598938,0.8396490812301636,0.0007363240001723,0.118451215326786,0.0004380114842206,0.000728883605916,0.0010913932928815,0.0004130656598135,0.0366240292787551,1
hit:3315_conv:6630,sadness,I'm really into the game League of Legends. I was looking back on my old matches and it was weird seeing all the old stuff that has been changed.,1.0,I really like this game League of Legends and looking at my old matches from years ago was really cool.,I have never played that game.,0.001141607,0.0104542235,0.98840415,0.7931493,0.1922424,0.014608273,0,0,0,0.3225,-0.08075,0.06275,0.492,0.177,0.086,20,6,0.0004094997420907,0.9957982897758484,0.0001470811694161,4.8195000999839976e-05,0.0001161646359832,5.547438559005968e-05,0.0001082602102542,0.0022832427639514,0.0010338353458791,1
hit:3315_conv:6630,sadness,I'm really into the game League of Legends. I was looking back on my old matches and it was weird seeing all the old stuff that has been changed.,1.0,It is great_comma_ but looking at all the things that have changed is quite interesting. Makes me feel old haha.,How old are you,0.0076649208,0.049064238,0.94327086,0.11534208,0.81495714,0.06970076,0,0,2,0.4774285714285714,-0.0288571428571428,0.1317142857142857,0.0,0.0,0.0,20,4,0.0001504666142864,6.774395296815783e-05,2.1927042325842198e-05,3.6705689126392826e-05,6.135719013400376e-05,7.176447979873046e-05,0.9993507266044616,0.0001278991258004,0.0001114176993723,0
hit:1908_conv:3817,sadness,My parents always spoil my brother. He gets the coolest things for his birthday and I just get cards. They like him better.,5.0,My brother is so spoiled! My parents get him the coolest birthday presents!,My brother did too! He is the oldest so he got all the good stuff :(,0.047542464,0.08573618,0.8667214,0.007959978,0.07787569,0.91416436,0,2,0,0.6272,-0.0232,0.3127999999999999,0.5886666666666667,-0.2693333333333333,-0.1046666666666666,13,16,0.0001951092708623,0.0001332181564066,1.115196391765494e-05,3.388600089238025e-05,0.0002601956948637,7.671107596252114e-05,0.0002830175799317,2.533646693336777e-05,0.9989814162254332,1
hit:1908_conv:3817,sadness,My parents always spoil my brother. He gets the coolest things for his birthday and I just get cards. They like him better.,5.0,All I ever get is a card. The obviously like him better.,Aw :( I bet other people appreciate you a lot!,0.12015549,0.5169211,0.3629234,0.034918547,0.17774782,0.7873336,1,0,0,0.3266666666666666,-0.1893333333333333,0.0326666666666666,0.2025,-0.1324999999999999,0.0214999999999999,12,10,0.0122935250401496,0.3386358022689819,0.6253929734230042,0.0011944886064156,0.0007439983892254,0.0010812247637659,0.0001671280624577,0.0042494204826653,0.0162414200603961,1
hit:530_conv:1061,sadness,I saw a mother spanked her 4 years old son so hard that he felt on his face ,2.0,It is a wicked act for a mother to spank her son and he fell on his face,Was it someone you saw in public?,0.9631624,0.034604885,0.002232763,0.04421241,0.91875875,0.03702882,0,0,2,-0.0128571428571428,0.0839999999999999,0.1314285714285714,-0.092,0.051,0.182,18,7,7.572925096610561e-05,3.56672826455906e-05,2.3684968255111016e-05,3.7374535168055445e-05,0.0005963234580121,0.0012978304876014,0.9973180890083312,0.0001933200110215,0.0004219570837449,0
hit:530_conv:1061,sadness,I saw a mother spanked her 4 years old son so hard that he felt on his face ,2.0,Oh yes_comma_ i saw her at the park. I cannot believe someone can do that to her son,Hitting kids is kind of going out of style. People do timeout more now.,0.9273186,0.065613426,0.007068075,0.787008,0.20217608,0.010816026,0,0,0,0.35,-0.1332,0.0712,0.3483999999999999,-0.2008,-0.0704,18,14,0.0347880609333515,0.9319000244140624,0.0016019742470234,0.0001128803924075,9.258222416974604e-05,0.0005458997911773,0.0008356524631381,0.000256459636148,0.0298664569854736,1
hit:4155_conv:8311,sadness,When my grandmother passed away_comma_ I was so heartbroken_comma_ I was not old enough to be prepared for it,5.0,When my grandmother passed away_comma_ I was so heartbroken_comma_ I was not old enough to be prepared for it,I do not think we are ready at any age to lose someone we love. I am so sorry about your Grandmother.,0.89226526,0.09298537,0.014749409,0.7697965,0.19151214,0.038691297,2,0,0,0.127,-0.223,-0.026,0.2749999999999999,-0.182,-0.05325,19,22,0.0005392387975007,0.0001825087092583,5.52419587620534e-05,0.0006990964757278,0.9861252903938292,0.000727406819351,0.0015292798634618,0.0001334175176452,0.0100084943696856,1
hit:4155_conv:8311,sadness,When my grandmother passed away_comma_ I was so heartbroken_comma_ I was not old enough to be prepared for it,5.0,Thank you very much _comma_ I appreciate it_comma_ and you are right_comma_ we are not ever really preapred,Take it one day at a time. Remember grief does not have a timetable. ,0.0034518035,0.024275575,0.97227263,0.19869302,0.6161819,0.18512511,1,0,0,0.722,-0.2486666666666666,0.318,0.1714285714285714,-0.2465714285714285,-0.1042857142857143,18,14,0.0001823793863877,0.0006272563477978,5.22935479239095e-05,9.313126793131232e-05,5.370997678255662e-05,4.973300383426249e-05,4.182462362223305e-05,1.550158231111709e-05,0.99888414144516,1
hit:5609_conv:11219,sadness,My friends went out drinking last weekend without me. They didn't even both sending me a text to see what I was doing.,4.0,My friends did not invite me out drinking last weekend. They did not even bother texting me!,That is terrible! Did you say anything about it?,0.9054827,0.0863533,0.008163988,0.9440073,0.05033356,0.005659251,1,0,2,0.3059999999999999,0.1728,-0.044,-0.368,0.1589999999999999,0.086,17,9,6.007389310980216e-05,6.147054227767512e-05,2.6766329028760083e-05,2.255369872727897e-05,0.0005050541367381,0.000325679720845,0.9983240962028505,0.0001522914390079,0.0005220273742452,0
hit:5609_conv:11219,sadness,My friends went out drinking last weekend without me. They didn't even both sending me a text to see what I was doing.,4.0,Yeah_comma_ they said they forgot but I think it is because there a guy I do not get along with that went with them. I am still pissed though.,Yeah_comma_ I would be too. Hopefully they will invite you in the future.,0.9247491,0.07038653,0.004864423,0.0016561943,0.08657729,0.9117666,1,1,0,0.1524,0.122,0.1639999999999999,0.412,0.0595,0.2794999999999999,29,13,0.0002224296185886,0.0002449256426189,0.0073633287101984,0.9902652502059937,0.0002350790600758,0.0013876731973141,0.0001663353905314,6.0279406170593575e-05,5.466787479235791e-05,1
hit:12050_conv:24100,sadness,My friend got a new truck. Its the kind of truck I wanted to which makes me feel envious,3.0,My friend got a new truck. It was the kind of truck I wanted so that makes me envious,What kind was it?,0.0046300674,0.037994657,0.9573752,0.09340748,0.8361817,0.07041082,0,0,1,0.3134285714285714,-0.1277142857142857,0.0531428571428571,0.836,-0.52,0.236,19,4,5.7298846513731405e-05,4.798440204467624e-05,2.150446925952565e-05,3.075661516049877e-05,0.0003389530174899,0.0011221409076824,0.9979382157325744,0.0001180203980766,0.0003250273875892,1
hit:12050_conv:24100,sadness,My friend got a new truck. Its the kind of truck I wanted to which makes me feel envious,3.0,Its a nissan titan,Those are pretty nice trucks ;/,0.02290431,0.8632209,0.113874756,0.0058713867,0.035112828,0.9590158,0,0,0,0.196,0.306,0.622,0.5573333333333333,-0.116,0.1713333333333333,4,6,0.0003344312135595,0.9972809553146362,0.0002515834348741,0.0007073821034282,0.0001142010660259,3.0380675525520928e-05,0.000117450930702,0.0010918555781245,7.169101445470005e-05,0
hit:8795_conv:17591,sadness,Some man was talking to my girlfriend at the carnival. I was so angry!,1.0,Some man was talking to my girlfriend at the carnival.,Did they do anything like kissing?,0.09425726,0.810016,0.09572674,0.13545388,0.8347014,0.029844722,0,0,2,0.639,0.651,0.159,0.438,-0.294,-0.108,10,6,5.049690662417561e-05,6.350514740915969e-05,4.34063549619168e-05,1.4978490071371198e-05,8.720906043890864e-05,0.000207353834412,0.9991753697395324,0.0001082826202036,0.0002494418586138,0
hit:8795_conv:17591,sadness,Some man was talking to my girlfriend at the carnival. I was so angry!,1.0,No_comma_ thank god. But I was extremely on edge. No one should be talking to her except for me.,Were you being jealous?,0.62216586,0.33742705,0.040407054,0.4152496,0.56719077,0.017559681,0,0,2,0.334,-0.0999999999999999,0.23,-0.654,0.71,-0.31,19,4,4.374988566269167e-05,8.45468821353279e-05,1.6352019883925095e-05,1.9279150365036912e-05,7.633572386112064e-05,0.00019063585205,0.99928218126297,0.0001037841066136,0.0001832430280046,0
hit:2384_conv:4769,sadness,I hate the fact that everyone in my neighborhood drives a nicer car than me. When will it be my time to shine?,5.0,Everyone is my neighborhood has a nicer car than me.,Must make you feel jealous.,0.04288751,0.22863999,0.72847253,0.8716909,0.12153766,0.006771394,0,0,0,0.161,0.009,-0.127,0.0335,0.1294999999999999,-0.069,10,5,0.0004027977411169,0.9976783394813538,0.0001519643265055,0.0001929777063196,7.162504334701225e-05,4.521097434917465e-05,8.199112198781222e-05,0.0012875971151515,8.7527914729435e-05,0
hit:2384_conv:4769,sadness,I hate the fact that everyone in my neighborhood drives a nicer car than me. When will it be my time to shine?,5.0,Very much so. It is petty but I cannot afford a new car. I feel out of pplace lol,Maybe they do not even have enough for the cars themselves.,0.89172673,0.09098683,0.01728642,0.67553174,0.3049432,0.019525051,0,2,0,0.3104,0.0996,-0.0043999999999999,0.446,0.088,0.036,19,11,0.0003014554386027,8.891268953448161e-05,8.208646613638848e-05,0.0001086581687559,0.0012394759105518,0.9925325512886048,0.0053540687076747,0.0001382639020448,0.0001545823324704,1
hit:2978_conv:5957,sadness,One of friend didn't come to my birthday party.,5.0,One of friend did not come to my birthday party.,Aw_comma_ that is so sad_comma_ I hope you had fun though,0.6708556,0.31597075,0.0131737115,0.6063033,0.28984755,0.10384912,1,0,0,0.5576,0.0631999999999999,0.0491999999999999,0.3799999999999999,-0.0046666666666666,0.0366666666666666,10,11,8.571874786866829e-05,0.0002281205379404,0.0012769225286319,0.9933531284332277,0.0003017359995283,0.0016016403678804,0.0013541920343413,5.220583625487052e-05,0.001746323541738,1
hit:2978_conv:5957,sadness,One of friend didn't come to my birthday party.,5.0,I had fun. I was thinking that he was a good friend. He did not give a reason for not coming.,At least you had fun_comma_ too bad the friend missed out_comma_ their loss,0.068409264,0.25094676,0.68064404,0.2197665,0.42157257,0.35866088,0,0,0,0.618857142857143,-0.0999999999999999,0.166,0.0055,0.224,-0.088,21,13,0.0013318677665665,0.0002213082188973,0.0001627392048249,0.0058285156264901,0.002603939268738,0.275080531835556,0.0880059674382209,0.0003037390997633,0.626461386680603,0
hit:6444_conv:12889,sadness,I'm staying away fro home for my studies. I miss my family.,3.0,I am longing for my family's love.,They love you do not they?,0.18793572,0.46340442,0.34865987,0.049828537,0.5194646,0.4307068,0,0,2,0.604,-0.047,0.2329999999999999,0.67,0.067,0.209,7,6,7.261446444317698e-05,2.9872766390326436e-05,9.879664867185056e-05,2.75230486295186e-05,7.435951556544751e-05,0.0001694704114925,0.9992654919624328,0.000158740018378,0.0001031716237775,1
hit:6444_conv:12889,sadness,I'm staying away fro home for my studies. I miss my family.,3.0,Yeah_comma_ they love me much. But I am staying away from my family for studies.,I see. So you miss them. Call them?,0.11409563,0.4599456,0.42595875,0.3489787,0.61483586,0.036185473,0,0,2,0.7473333333333333,-0.158,0.3893333333333333,0.2013333333333333,-0.076,-0.148,15,8,0.0001301479933317,7.498450577259064e-05,2.4459704945911653e-05,5.1322353101568297e-05,0.0005826367414556,0.0003555148141458,0.9986361861228944,9.114258864428848e-05,5.3664291044697165e-05,1
hit:3505_conv:7011,sadness,I lost a good job a few years back. As a consequence my kids and I also lost our home of 11 years.,5.0,I lost a good job a few years back,That blows dude _comma_ i bet it was not your fault ,0.75852317,0.21729355,0.024183244,0.6341501,0.3222506,0.043599345,1,0,0,0.1244,-0.1163999999999999,-0.1399999999999999,-0.151,0.181,-0.0995,9,11,0.000604392029345,0.0223876032978296,0.0001882423239294,0.0046306676231324,0.0008209488005377,0.0007213581702671,0.000510984682478,3.7766916648251936e-05,0.970098078250885,0
hit:3505_conv:7011,sadness,I lost a good job a few years back. As a consequence my kids and I also lost our home of 11 years.,5.0,The company got bought by someone else and we all got laid off.  Lost my family home and all.  But things are slowly improving.,So they just cleaned house ? Damn that bad _comma_ i would assume they would have kept some workers ,0.25577477,0.4521715,0.2920537,0.7718509,0.20695221,0.021196906,0,0,2,0.3468571428571428,-0.2405714285714286,-0.0368571428571428,-0.0891428571428571,-0.038,-0.0459999999999999,24,19,6.437035335693508e-05,0.0001264502352569,1.9773391613853164e-05,1.8747172362054695e-05,0.000270010670647,0.0005164850736036,0.9984319806098938,6.642140942858532e-05,0.0004857571911998,0
hit:8167_conv:16334,sadness,i was crushed when i saw someone had taken my lunch from the fridge at work,2.0,i was crushed when i saw someone had taken my lunch from the fridge at work,Did you find out who did it?,0.9010328,0.092227064,0.006740139,0.15779963,0.81918657,0.023013819,0,0,2,0.0611999999999999,-0.0055999999999999,0.0047999999999999,0.548,0.11,0.16,16,7,6.760592805221677e-05,3.531269248924218e-05,2.643575498950668e-05,2.624198896228336e-05,0.0002263859496451,0.0005172289675101,0.9982927441596984,0.0001424281217623,0.0006657013436779,1
hit:8167_conv:16334,sadness,i was crushed when i saw someone had taken my lunch from the fridge at work,2.0,no i did not,You should make a sign that says something about your lunch on it?,0.34714782,0.5838585,0.068993695,0.03065802,0.9146646,0.05467735,0,0,2,0.0,0.0,0.0,0.3775,-0.1895,-0.0494999999999999,4,13,0.0003005537437275,0.0005498220562003,0.0001216223172377,4.33200184488669e-05,0.0003350413171574,0.0916267037391662,0.9059701561927797,0.0006587569951079,0.00039396804641,0
hit:1675_conv:3351,sadness,I cry every time I think of my grandmother.,5.0,I cry every time I think of my grandmother.,I am sorry to hear that. Why do you think that is? Is it a painful or happy memory?,0.65011835,0.2779706,0.071910985,0.6503407,0.3206879,0.028971408,2,0,2,0.1574999999999999,-0.197,-0.046,0.2646666666666666,0.0179999999999999,-0.017,9,19,0.0002593956014607,0.0003869755310006,5.07086624566e-05,8.248689118772745e-05,0.9706225991249084,0.0007706331089138,0.0271588619798421,0.0005495685036294,0.0001187142115668,0
hit:1675_conv:3351,sadness,I cry every time I think of my grandmother.,5.0,I am just sad she is not alive anymore.,I can understand that. That does sound like a difficult thing to deal with. Hopefully you have a lot of nice memories you can look back on to remember her by.,0.95143443,0.043261684,0.005303869,0.07977371,0.31854868,0.6016776,1,1,0,0.0409999999999999,-0.03,-0.1199999999999999,0.3218666666666666,-0.1708,-0.0270666666666666,9,31,0.00132738717366,0.7544652819633484,0.2139279693365097,0.0285707544535398,0.0005176778067834,0.0002235581196146,0.0001607703161425,0.0005798139609396,0.0002268319221911,1
