conv_id,context,prompt,empathy,speaker_utterance,listener_utterance,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,mimicry
hit:7415_conv:14830,trust,My husband woke up with a terrible toothache and his face swollen yesterday. I was his nurse all day_comma_ giving meds and anything else he needed.,5.0,My husband woke up with his face swollen and a terrible toothache,That is horrible. Did he get to go to the dentist yet?,0.9442641,0.050402872,0.005332955,0.9399723,0.056151547,0.0038761084,1,0,2,-0.2692,0.1539999999999999,-0.0396,-0.0999999999999999,0.256,0.0755,12,12,7.779205770930275e-05,0.0001056932160281,2.806454722303897e-05,2.4845890948199667e-05,0.0006305908900685,0.0022579419892281,0.9943600296974182,0.0002405920822639,0.0022745144087821,1
hit:7415_conv:14830,trust,My husband woke up with a terrible toothache and his face swollen yesterday. I was his nurse all day_comma_ giving meds and anything else he needed.,5.0,Not yet_comma_ but I was his bedside nurse all day. Anything he needed I was sure to get.,That is very kind of you to be there for him like that.,0.04596216,0.7670121,0.18702579,0.0062262737,0.0938562,0.8999175,1,0,0,0.3663333333333333,-0.26,0.1413333333333333,0.5379999999999999,-0.4446666666666667,0.0786666666666666,18,13,0.0005715140723623,0.998077154159546,0.0001689018681645,0.0002336380421184,8.796179463388398e-05,2.5905424990924075e-05,4.887563773081638e-05,0.000163148593856,0.0006228387355804,1
hit:4067_conv:8135,trust,I cared for my grandfather the last few months of his life.  We both enjoyed the time we spent together,5.0,I cared for my grandfather the last months of his life_comma_ I really enjoyed taking care of him,That is nice. I bet he appreciated it.,0.0045084152,0.0454253,0.95006627,0.0018565645,0.018081112,0.9800623,1,0,0,0.5810000000000001,-0.2405,0.1605,0.4833333333333333,0.0493333333333333,0.2406666666666666,18,8,0.0005392978782765,0.9963330030441284,0.0018049511127173,0.0004602083063218,0.0001148839874076,3.922835821867921e-05,4.225072552799247e-05,0.0005973292863927,6.888764619361609e-05,1
hit:4067_conv:8135,trust,I cared for my grandfather the last few months of his life.  We both enjoyed the time we spent together,5.0,Yeah_comma_ time is the only thing that matters_comma_ and i am glad he left happy,You are a good person. Everyone is not so lucky.,0.003168631,0.03954631,0.9572851,0.09200719,0.26564246,0.6423504,1,0,0,0.2773333333333333,-0.0906666666666666,0.1013333333333333,0.6960000000000001,-0.106,0.282,15,10,0.002826286247,0.6103576421737671,0.0006523274350911,0.0005008156877011,0.000213502702536,9.251692245015876e-05,0.000399227370508,0.0025253505446016,0.3824322819709778,1
hit:8859_conv:17718,trust,I'm glad it's nearly Fall.,2.0,Well_comma_ Fall is almost upon us at last.,Is Fall your favorite season?,0.046716206,0.7050941,0.24818964,0.015149629,0.8578791,0.12697122,0,0,2,-0.646,0.314,-0.558,0.236,0.1046666666666666,-0.046,8,5,8.025363058550283e-05,0.0002569887146819,6.119714817032218e-05,1.087264081434114e-05,9.639550262363628e-05,0.0001538701326353,0.9986392855644226,0.0005385302356444,0.0001626574230613,0
hit:8859_conv:17718,trust,I'm glad it's nearly Fall.,2.0,Yes_comma_ it certainly is...and winter my second favorite.,Summer is my favorite because it means vacation!,0.0026068727,0.055130333,0.9422628,0.0012606476,0.007323856,0.99141544,0,2,0,0.3586666666666667,-0.2299999999999999,-0.0393333333333333,0.4885,-0.04,0.2294999999999999,8,8,0.0007775317062623,0.0268302466720342,0.0001189222457469,4.732435263576917e-05,0.003973722923547,0.0012918795691803,0.0399837307631969,0.0611757114529609,0.8658009767532349,1
hit:4704_conv:9408,trust,I get emotional about my brothers sometimes_comma_ they are so important to me,2.0,I get emotional about my brothers sometimes_comma_ they are so important to me,Are they older or younger?,0.01771651,0.13646609,0.8458174,0.07613848,0.90064466,0.023216859,0,0,2,0.5845,0.1495,0.2875,0.0,0.0,0.0,13,5,4.636426820070483e-05,4.2425133869983256e-05,3.4862037864513695e-05,2.4417531676590443e-05,9.456750558456406e-05,0.0007062627701088,0.9988176226615906,0.0001170223113149,0.0001163708220701,0
hit:4704_conv:9408,trust,I get emotional about my brothers sometimes_comma_ they are so important to me,2.0,they are both younger than me by a couple years,I can understand why they mean so much to you!,0.14133494,0.7505579,0.108107105,0.013087006,0.21903354,0.7678794,1,1,0,0.348,-0.111,0.0219999999999999,0.2413333333333333,-0.1993333333333333,0.1446666666666666,10,10,0.0002613276592455,0.9979844093322754,0.0002557845728006,0.0001940045476658,0.0001040489369188,2.3868689822847955e-05,9.091569518204778e-05,0.0009944040793925,9.123132622335106e-05,1
hit:7606_conv:15212,trust,I told someone something that I didn't want repeated. I had to believe that they would keep what I said private.,5.0,I told someone something that I did not want repeated. I had to believe that they would keep what I said private.,and... im guessing they didnt.,0.6421174,0.340049,0.017833587,0.38675958,0.5618648,0.051375583,0,0,0,0.2496666666666667,-0.1286666666666666,0.0706666666666666,0.0,0.0,0.0,22,5,0.0002052391355391,0.0006739269010722,1.6631260223221034e-05,2.411549758107867e-05,5.0223301514051855e-05,5.462856643134728e-05,4.805260323337279e-05,4.4995322241447866e-05,0.9988821148872375,0
hit:7606_conv:15212,trust,I told someone something that I didn't want repeated. I had to believe that they would keep what I said private.,5.0,Actually they did. It is hard to put that kind of faith in someone_comma_ so I am glad that I did. It gives me hope.,wow you dont see that everyday. thats a good friend to have by your side,0.007502649,0.073480144,0.9190172,0.015000136,0.101073235,0.88392663,1,0,0,0.4822857142857142,-0.146,0.2817142857142857,0.4716666666666667,-0.2936666666666667,-0.0403333333333333,25,15,0.0002859121304936,0.9959895014762878,0.0001235269883181,0.0021777646616101,0.0005329578416422,3.898858994944021e-05,0.0002138617273885,0.0004216938687022,0.0002158175775548,1
hit:3233_conv:6466,trust,My mom is doing her best to put me through college on her own. She raised me and my brother by herself_comma_ and while doing so she put enough aside to cover a chunk of my college expenses somehow. I guess she invested some of they money her grandparents left her_comma_ and it turned out to really pay off. She surprised me with this and I had no idea she was going to do that. I don't deserve her.,5.0,My mom is doing her best to put me through college on her own. She raised me and my brother by herself_comma_ and while doing so she put enough aside to cover a chunk of my college expenses somehow. I guess she invested some of they money her grandparents left her_comma_ and it turned out to really pay off. She surprised me with this and I had no idea she was going to do that. I do not deserve her.,Your mom is awesome,0.46488273,0.3695586,0.16555868,0.0025746808,0.017228236,0.9801971,1,0,0,0.2506315789473683,-0.0868421052631578,0.1156842105263158,0.907,0.233,0.53,80,4,0.0003487243084236,0.9954745173454284,0.0003622448712121,0.0001886478858068,0.0001353887637378,4.393271592562087e-05,8.319228800246492e-05,0.0033021089620888,6.11812574788928e-05,1
hit:3233_conv:6466,trust,My mom is doing her best to put me through college on her own. She raised me and my brother by herself_comma_ and while doing so she put enough aside to cover a chunk of my college expenses somehow. I guess she invested some of they money her grandparents left her_comma_ and it turned out to really pay off. She surprised me with this and I had no idea she was going to do that. I don't deserve her.,5.0,She is! I try to tell her as much as I can. But she is very humble_comma_ so she does not pay attention to it. I have been trying to strategize on ideas of how I can properly show her that I appreciate all that she is done. It feels like everything would be too little a sentiment.,Maybe you should go on a trip together,0.21904714,0.51992905,0.26102382,0.005468654,0.4513325,0.5431989,0,0,0,0.3555999999999999,-0.0957333333333333,0.1192,0.506,-0.016,0.0933333333333333,58,8,0.0005412130267359,0.0009441997972317,0.000157182890689,2.918322934419848e-05,0.0012973248958587,0.994688868522644,0.0015450379578396,0.0006597044994123,0.0001372484548483,1
hit:177_conv:355,trust,When my girlfriend was in the hospital.,5.0,My girlfriend has some mental health issues and sometimes ends up in the hospital_comma_ and I go and see her as often as I can.,I am so sorry about that. It sounds like you are doing your best to be supportive.,0.8882412,0.10646624,0.0052926843,0.19561012,0.49855044,0.30583942,2,0,0,0.02975,0.0237499999999999,-0.06425,0.374,-0.2008,-0.1019999999999999,25,17,0.0007074003224261,0.7015206217765808,0.000254967744695,0.000390045781387,0.291627824306488,0.0003364459262229,0.0003856279072351,0.0045811221934854,0.0001960059744305,0
hit:177_conv:355,trust,When my girlfriend was in the hospital.,5.0,Thanks_comma_ I am definitely trying to be as supportive as I can_comma_ she is my world.,She is very lucky to have you. I wish you guys the best!,0.0015558499,0.030091174,0.96835303,0.0013480951,0.00904265,0.98960924,1,0,0,0.5425,-0.237,0.2,0.5355000000000001,-0.0255,0.2895,16,13,0.0001706754264887,0.0009032006491906,8.537308895029128e-05,6.203937664395198e-05,0.0003255824267398,0.0001499893987784,0.0002428284205961,0.9793881177902222,0.0186722446233034,1
hit:5334_conv:10668,trust,I miss my dog who died last year,2.0,I miss my dog Kat, I am so sorry to hear that.,0.43918383,0.43092895,0.12988718,0.87432873,0.10932515,0.016346095,2,0,0,0.2769999999999999,-0.01,-0.185,0.166,-0.209,-0.344,5,7,0.0001361511240247,0.0012967718066647,2.533241786295548e-05,4.677554170484655e-05,0.9976280331611632,8.234925189753994e-05,0.0003302755649201,0.0003872017550747,6.705655687255785e-05,0
hit:5334_conv:10668,trust,I miss my dog who died last year,2.0,Yes she was a wonderful black lab who died last year.  She was a great dog,I hope you find a new puppy love soon.,0.084153354,0.23070979,0.68513685,0.0029975632,0.07567574,0.92132676,1,0,0,0.2249999999999999,0.125,0.1296666666666666,0.8103999999999999,-0.0632,0.1592,16,9,0.0006121516344137,0.0002280411572428,0.5854766964912415,0.4106587767601013,0.0004001329361926,0.0008282167254947,0.0001859847980085,0.0015236032195389,8.633297693450004e-05,1
hit:5551_conv:11102,trust,Once I was stranded hours from home in a snowstorm. I was with a stranger who suggested I come to her house and warm up until the storm passed. I trusted her and went with her.,2.0,Once I was stranded hours from home in a snowstorm. I ended up going to a stranger's house to wait it out,Oh wow. I would have been so scared. more of a stranger than the storm,0.6083334,0.36306736,0.028599277,0.7054684,0.26131114,0.033220395,0,2,0,-0.1385714285714286,-0.2488571428571428,-0.1354285714285714,-0.4215,0.3145,-0.2715,22,15,0.0005324562080204,0.998415470123291,0.0002119751734426,0.0001126452116295,9.515332203591242e-05,3.4819331631297246e-05,4.3006515625165775e-05,0.0004241094575263,0.0001303163007833,0
hit:5551_conv:11102,trust,Once I was stranded hours from home in a snowstorm. I was with a stranger who suggested I come to her house and warm up until the storm passed. I trusted her and went with her.,2.0,Well_comma_ she was really nice and we had been waiting together in the snow for awhile_comma_ so I felt I could trust her.,Well that was nice. How long were you stuck there,0.0030048464,0.031167941,0.96582717,0.021282157,0.14187562,0.8368422,0,0,2,0.4136666666666667,-0.1666666666666666,0.0856666666666666,0.0826666666666666,-0.0406666666666666,-0.0146666666666666,23,10,0.0006561677437275,0.9921737909317015,9.9636941740755e-05,0.0002851350000128,0.0001249339984497,4.90188722324092e-05,0.0001065588585333,0.0002964966115541,0.0062082898803055,1
hit:7411_conv:14822,trust,When I was 18 year old and already on my own_comma_ my dad still helped me pay for half of an old pickup truck so I could get around. I still drive that truck today and I'm 30 years old.,5.0,When I was 18 years old and living on my own_comma_ my dad still helped me pay for half of a pickup truck so I could have a way to get around. I am so thankful to him_comma_ because I still use this truck today_comma_ 12 years later!,Wow. It is so nice of him. I am supprissed that the pick up lasted 12 years.,0.0027718127,0.023832645,0.9733955,0.004982095,0.021418491,0.9735994,1,0,0,0.2679999999999999,-0.2011428571428571,0.0421428571428571,0.3146666666666666,-0.2066666666666666,0.0599999999999999,48,17,0.0004909646813757,0.9982569813728333,0.0001898596237879,0.0002980923745781,0.0001127801660913,2.9937655199319124e-05,5.203349428484216e-05,0.0004751271044369,9.416146349394694e-05,1
hit:7411_conv:14822,trust,When I was 18 year old and already on my own_comma_ my dad still helped me pay for half of an old pickup truck so I could get around. I still drive that truck today and I'm 30 years old.,5.0,I am too. It is gotten me every where I needed to go and rarely gave me trouble.,That is a very solid truck that you have.,0.01715252,0.20549908,0.77734846,0.005588866,0.09707994,0.8973312,0,0,0,-0.135,-0.0194999999999999,-0.0295,0.198,-0.328,0.309,18,9,0.0017416772898286,0.9808654189109802,0.0005836564232595,0.0001943793904501,6.547295197378844e-05,5.848942601005547e-05,0.0002252875856356,0.0159526132047176,0.0003130273253191,0
hit:10544_conv:21089,trust,I don't like loaning money to friends because a lot of the time it doesn't get paid back or ruins the friendship. I recently loaned my friend some money because of her situation not counting on getting it back but I did.,3.0,I like like loaning money to friends. It can ruin friendships and sometimes does not get paid back.,I am always leery of loaning money to friends,0.5410903,0.35580102,0.103108704,0.7090998,0.27431533,0.016584806,0,0,0,0.358,-0.1188888888888889,0.03,0.3913333333333333,0.1073333333333333,0.2066666666666666,18,9,0.0118435509502887,0.0604747049510479,0.000200168651645,6.137700256658718e-05,0.0001406610681442,0.0036722617223858,0.0002191976527683,0.0072601996362209,0.916127860546112,1
hit:10544_conv:21089,trust,I don't like loaning money to friends because a lot of the time it doesn't get paid back or ruins the friendship. I recently loaned my friend some money because of her situation not counting on getting it back but I did.,3.0,Yeah_comma_ I meant do not like_comma_ sorry. I recently lent some to my friend with no expectation of getting it back because of her hard situation. I actually got it back.,That was a nice surprise!  I have tried lending money to friends but finally had to stop after never getting it back,0.45957068,0.42848653,0.11194283,0.054649018,0.1583653,0.7869857,0,2,0,0.12775,-0.09525,-0.0435,0.3606666666666667,0.024,0.1017777777777777,31,22,0.0008387483539991,0.2434216141700744,0.0001126776696764,0.0002411597088212,0.0007490629795938,0.0002645720378495,0.0005839889636263,0.0006281841779127,0.7531599998474121,1
hit:7710_conv:15420,trust,I have lost my job recently_comma_ My friend is helping me and providing me support.,5.0, have lost my job recently_comma_ My friend is helping me and providing me support.,Well that sucks but at least it seems like you have a decent support system?,0.10861982,0.52002096,0.37135923,0.61344725,0.3029668,0.08358591,1,0,2,0.3703999999999999,0.0556,0.2284,0.3563333333333333,-0.146,0.19,14,15,6.11335490248166e-05,0.0015519426669925,2.7319552827975716e-05,4.278800406609662e-05,0.0017599627608433,0.0004526163975242,0.9952306151390076,6.896805280121043e-05,0.0008046467555686,1
hit:7710_conv:15420,trust,I have lost my job recently_comma_ My friend is helping me and providing me support.,5.0,I was not expecting that from him since he was not one of my closest friend. I am thankful to him.,Yeah make sure he knows that!,0.053293202,0.19164172,0.755065,0.049049508,0.6081582,0.34279233,0,0,0,0.489,-0.2505,-0.0205,0.4486666666666667,-0.2993333333333333,0.318,21,6,0.0007934978930279,0.9840105175971984,3.95868300984148e-05,0.0003359229303896,0.0002462388656567,0.0118624381721019,0.0017382777296006,0.0006291561294347,0.0003444715985096,1
hit:9549_conv:19099,trust,I don't want to sell my grandfathers old Cadillac,5.0,I do not want to sell my grandfathers old Cadillac for some reason.,I can understand_comma_ I am sure it has sentimental value.,0.92314994,0.07274586,0.0041042618,0.017656276,0.43068945,0.5516543,1,0,0,0.4268,0.0127999999999999,0.2147999999999999,0.4416,-0.2144,0.2016,13,10,0.4538683295249939,0.0491804480552673,0.0003956440195906,0.4715568721294403,0.0116964876651763,0.0024846645537763,0.0021727194543927,0.0007790028466843,0.0078658675774931,1
hit:9549_conv:19099,trust,I don't want to sell my grandfathers old Cadillac,5.0,Yes I think that might be it. Its an old beater but it always reminds me of my grandfather riding around in it.,I would probably keep it if I were you_comma_ more sentimental value than cash value anyway.,0.0117699765,0.32208657,0.6661435,0.07306528,0.64776033,0.27917433,0,0,0,0.3724999999999999,-0.057,0.153,0.469,-0.0659999999999999,0.2013333333333333,23,16,0.0752609223127365,0.0117874331772327,7.505610847147182e-05,0.0005007996805943,0.001747946604155,0.0017236862331628,0.0004022154025733,7.510794966947287e-05,0.9084267616271972,1
hit:171_conv:342,trust,I was incredibly grateful when job payment came through *just* in the nick of time. I went from feeling scared and desperate to grateful and optimistic.,5.0,Have you ever been in a situation when payment of some kind has come through *just* in the nick of time?! Talk about gratitude!,I bet that must have been nerve wracking until it happened.,0.009336599,0.25419438,0.736469,0.71297926,0.26720518,0.0198155,0,0,0,0.37075,-0.2972499999999999,0.15475,-0.417,0.1925,-0.183,24,11,0.0039836126379668,0.9419463872909546,0.0507282242178916,0.0002908629830926,0.0001542412064736,0.0002044225548161,0.0001714012614684,0.0019627960864454,0.0005580697907134,0
hit:171_conv:342,trust,I was incredibly grateful when job payment came through *just* in the nick of time. I went from feeling scared and desperate to grateful and optimistic.,5.0,Absolutely. You go from scared and desperate to grateful and optimistic in one quick moment! It is not a situation I wish to be in again.,Oh I am sure. I would not like to be in a situation like that. Good thing everything worked out for you.,0.5449267,0.32171962,0.13335365,0.45623565,0.42522988,0.11853452,1,0,0,0.1814545454545455,0.0429090909090909,0.0503636363636363,0.31075,-0.34875,0.0149999999999999,26,22,0.0005066703888587,0.99733704328537,0.0001959486689884,0.0001444359659217,4.168683153693564e-05,4.710951543529518e-05,6.7097571445629e-05,0.0001792380498955,0.0014808767009526,0
hit:6339_conv:12678,trust,I found a box of old photos_comma_ brought back a lot of memories,5.0,I found a box of old photos_comma_ brought back a lot of memories,That sounds so cool! Did you find any good ones?,0.0057824543,0.18678862,0.8074289,0.0012433637,0.0120696835,0.98668694,0,0,2,0.2743333333333333,-0.3673333333333333,-0.1626666666666666,0.5616000000000001,-0.0487999999999999,0.0652,13,10,9.354882058687508e-05,0.0091190636157989,3.204420136171393e-05,3.1688454328104854e-05,0.0001542799145681,0.0002957032993435,0.9895530939102172,0.0003235698386561,0.0003969703975599,0
hit:6339_conv:12678,trust,I found a box of old photos_comma_ brought back a lot of memories,5.0,yes lots of childhood ones,That is so nice. Any in particular that you liked?,0.17596696,0.6817523,0.14228071,0.0017264561,0.016360026,0.9819135,0,0,2,0.292,-0.3866666666666666,-0.302,0.492,-0.156,0.2019999999999999,5,10,8.878132211975753e-05,0.0035439333878457,7.676872337469831e-05,3.104012648691423e-05,3.993689097114839e-05,0.0002225710923084,0.9956445693969728,0.0002553949598222,9.701375529402868e-05,1
hit:10829_conv:21659,trust,yesterday at work some guy ran his work truck into our building,5.0,yesterday at work some guy ran his work truck into our building,oh no_comma_ what a nightmare! Was anyone injured? ,0.4266035,0.53329223,0.0401043,0.8626501,0.12553173,0.011818075,2,0,2,0.2523333333333333,-0.1663333333333333,0.1726666666666666,-0.912,0.49,-0.262,12,8,0.0001786443899618,7.126485434127972e-05,5.75404119445011e-05,0.0001125812123063,0.0024198701139539,0.06029899045825,0.9352620244026184,0.0003618097980506,0.0012373741483315,0
hit:10829_conv:21659,trust,yesterday at work some guy ran his work truck into our building,5.0,no thankfully it was just the cover out front but it destroted it,That is good then_comma_ as long as no one waa hurt! was he drunk?,0.06820943,0.5239537,0.4078369,0.010317927,0.13177624,0.8579058,0,0,2,0.0419999999999999,-0.41,0.094,-0.0891999999999999,0.0344,-0.2048,13,14,0.000109137603431,5.962280556559563e-05,4.495507528190501e-05,3.416005347389728e-05,0.0006069474038667,0.0084286117926239,0.988244891166687,0.0004840832552872,0.0019875017460435,0
hit:12047_conv:24094,trust,I used to think cops were the good guys.  But these days whenever I hear news about a police officer shooting an innocent civilian my faith in the law diminishes,5.0,I used to have faith in cops.  But whenever I hear about an unarmed civilian shooting or police brutality I lose faith in the law,I do understand what you are saying. There are good cops and bad cops.,0.8730439,0.1192812,0.007674891,0.1656321,0.5919743,0.24239354,0,1,0,0.0310769230769231,0.0221538461538461,0.1567692307692307,0.049,0.1516666666666666,0.2526666666666666,25,14,0.0044489419087767,0.0337281338870525,0.000679075194057,0.0001007492828648,5.997299376758747e-05,0.000179486683919,0.0001236336829606,0.0001603247219463,0.9605197310447692,1
hit:12047_conv:24094,trust,I used to think cops were the good guys.  But these days whenever I hear news about a police officer shooting an innocent civilian my faith in the law diminishes,5.0,Yes it depends where you live,And sometimes it has to do with race_comma_ it is really a sad situation.,0.081133425,0.8393841,0.079482496,0.91708565,0.07814606,0.004768363,0,0,0,0.76,0.346,0.352,0.0089999999999999,-0.153,-0.0284999999999999,6,14,0.0088152317330241,0.0014736332232132,0.0019160037627443,0.5617810487747192,0.0001453742879675,0.0010942399967461,0.0031336604151874,0.0002982991863973,0.4213424623012543,0
hit:5514_conv:11029,trust,A co-worker was having problems finishing a project.  I stepped in and helped him,5.0,A co-worker was having issues finishing a project,That is understandable. What kind of project was it? Were you involved?,0.78353244,0.20942894,0.0070386026,0.017552236,0.74539536,0.23705246,1,0,2,0.1733333333333333,0.2526666666666667,0.2586666666666666,0.6126666666666666,-0.29,0.3579999999999999,8,12,0.0001104901602957,0.0001086560732801,1.9110433640889823e-05,2.9110186005709693e-05,0.0006598103209398,0.0003311303735245,0.9982612729072572,6.13017546129413e-05,0.000419123301981,0
hit:5514_conv:11029,trust,A co-worker was having problems finishing a project.  I stepped in and helped him,5.0,It was a major work project_comma_ I stepped in to help him,That is so generous of you. It is people like you that make the work week bearable!,0.010486885,0.36238155,0.62713164,0.0021304013,0.01926153,0.9786081,1,0,0,0.4004999999999999,0.0335,0.4684999999999999,0.3651428571428571,-0.2042857142857142,0.1262857142857142,12,17,0.0017058225348591,0.8243715763092041,0.0010001924820244,0.0029087420552968,0.0001793581468518,0.0001013829896692,0.0005786495748907,0.0003113098209723,0.1688430160284042,1
hit:1804_conv:3608,trust,My grandmother has Alzheimer's. I've been visiting her in the nursing home. I've been helping her remember things.,5.0,My grandmother was recently diagnosed with Alzheimer's.,Sorry to hear that.IS she going to be under treatment?,0.8104695,0.18207122,0.0074592987,0.6630844,0.31879023,0.018125385,2,0,2,0.584,-0.434,-0.148,0.2495,-0.2915,-0.0849999999999999,7,10,0.0003808005130849,0.0009701697272248,5.700979090761393e-05,5.528567271539941e-05,0.9460794925689696,0.0010479822522029,0.0504711270332336,0.000676127965562,0.0002618891303427,1
hit:1804_conv:3608,trust,My grandmother has Alzheimer's. I've been visiting her in the nursing home. I've been helping her remember things.,5.0,She is in a nursing home now. I have been visiting her every week.,Thats pretty kind of you.WHat is the doctor saying?,0.123771384,0.800784,0.07544469,0.012878752,0.31815335,0.66896784,1,0,2,0.3225,-0.255,0.034,0.6619999999999999,-0.142,0.36,14,9,7.381480827461928e-05,0.0001871336280601,3.281149474787526e-05,1.3291095456224866e-05,0.0003728485025931,0.000434801710071,0.998590648174286,0.0001323195174336,0.0001621796982362,1
